0,1,2,3,4,5
0.025974025974025976,0.8701298701298701,0.012987012987012988,0.025974025974025976,0.025974025974025976,0.03896103896103896
0.002259360206570076,0.9016281738631473,0.007782240711519151,0.0389470664180175,0.022163247740639793,0.027219911060106156
0.008368200836820083,0.8702928870292888,0.0041841004184100415,0.0502092050209205,0.04184100418410042,0.02510460251046025
0.0016339869281045752,0.9019607843137255,0.008169934640522876,0.015522875816993464,0.02369281045751634,0.049019607843137254
0.0028328611898017,0.8796033994334278,0.0056657223796034,0.0453257790368272,0.015580736543909348,0.05099150141643059
0.006872852233676976,0.8510882016036655,0.006872852233676976,0.0836197021764032,0.041237113402061855,0.010309278350515464
